"id" "lnwg80" "lnwg81" "lnwg82" "lnwg83" "lnwg84" "lnwg85" "lnwg86" "lnwg87" "union80" "union81" "union82" "union83" "union84" "union85" "union86" "union87" "educ" "black" "SEI_80" "SEI_81" "SEI_82" "SEI_83" "SEI_84" "SEI_85" "SEI_86" "SEI_87" "SEI/10_80" "SEI/10_81" "SEI/10_82" "SEI/10_83" "SEI/10_84" "SEI/10_85" "SEI/10_86" "SEI/10_87"
"264" 4332 0,406412601470947 0,0408219955861568 0,99114054441452 0,512553811073303 0,731779932975769 1,20763969421387 1,34042906761169 1,3484058380127 0 0 0 0 0 0 0 0 12 0 9,2 9,2 1,47 1,47 10,39 10,39 10,39 20,21 0,92 0,92 0,147 0,147 1,039 1,039 1,039 2,021
"265" 4335 1,54330968856812 1,6835458278656 1,47945666313171 1,15004599094391 1,14220130443573 1,70880341529846 1,74589419364929 1,70692825317383 0 0 0 0 0 0 0 0 11 0 11,15 5,34 11,15 11,15 1,47 5,34 11,15 11,15 1,115 0,534 1,115 1,115 0,147 0,534 1,115 1,115
"266" 4357 2,14114665985107 2,06417417526245 1,40725588798523 1,48651814460754 1,5126473903656 1,61643004417419 1,73062670230865 1,91338491439819 1 1 0 0 0 0 1 1 12 0 21,42 21,42 10,39 10,39 5,34 10,39 21,42 21,42 2,142 2,142 1,039 1,039 0,534 1,039 2,142 2,142
"267" 4365 -0,0352062545716763 0,283524066209793 1,26347100734711 1,54808676242828 2,0689971446991 1,49073672294617 1,77516460418701 1,12557244300842 0 0 0 0 0 0 0 0 11 0 21,42 11,15 9,2 21,42 11,15 9,2 11,15 11,15 2,142 1,115 0,92 2,142 1,115 0,92 1,115 1,115
"268" 4380 1,8109050989151 1,95138967037201 1,97731173038483 2,11479640007019 2,19704174995422 2,1982250213623 1,93826615810394 1,9604606628418 1 1 1 1 1 0 0 0 13 0 21,42 21,42 21,42 21,42 1,47 11,15 21,42 21,42 2,142 2,142 2,142 2,142 0,147 1,115 2,142 2,142
"269" 4394 1,63032114505768 2,0890109539032 2,01523470878601 2,03429436683655 2,0880115032196 1,79721426963806 2,3212583065033 1,52460670471191 0 1 0 1 0 0 0 0 11 0 21,42 11,15 21,42 11,15 5,34 11,15 11,67 11,15 2,142 1,115 2,142 1,115 0,534 1,115 1,167 1,115
"270" 4510 1,30489873886108 1,63049137592316 1,65183758735657 2,25526928901672 1,90568995475769 1,70307731628418 2,02809691429138 2,34035611152649 0 1 0 0 0 0 0 0 13 0 11,15 21,42 21,42 21,42 9,2 9,2 9,2 9,2 1,115 2,142 2,142 2,142 0,92 0,92 0,92 0,92
"271" 4559 1,32382678985596 1,45083284378052 1,29735147953033 1,3936585187912 1,00525856018066 1,49169611930847 1,56889176368713 1,59914982318878 0 0 0 0 0 0 0 0 12 0 11,15 21,42 21,42 1,47 10,39 21,42 5,34 21,42 1,115 2,142 2,142 0,147 1,039 2,142 0,534 2,142
"272" 4563 0,890583992004395 0,927062809467316 1,10195791721344 1,04787957668304 1,76050794124603 1,31013786792755 1,66733193397522 1,7117475271225 1 0 0 0 0 0 0 1 11 0 9,15 1,47 1,47 21,42 21,42 21,42 21,42 21,42 0,915 0,147 0,147 2,142 2,142 2,142 2,142 2,142
"273" 4569 2,26701951026917 2,12520503997803 2,07349562644958 2,04386377334595 2,36718487739563 2,12906765937805 2,03357625007629 2,0354323387146 1 1 1 1 1 1 1 1 12 0 5,34 5,34 5,34 11,67 5,34 5,34 5,34 20,21 0,534 0,534 0,534 1,167 0,534 0,534 0,534 2,021
"274" 4603 2,05520439147949 1,99786150455475 2,03881001472473 2,17410397529602 1,98827946186066 1,92191171646118 2,03528714179993 1,85391235351562 1 1 1 1 1 1 1 1 11 0 5,34 5,34 11,67 1,47 1,47 5,34 1,47 20,21 0,534 0,534 1,167 0,147 0,147 0,534 0,147 2,021
"275" 4607 -0,696018040180206 1,71897375583649 1,80575692653656 1,23635828495026 1,83875048160553 1,61574351787567 1,58299076557159 1,94835925102234 0 0 0 0 0 0 0 1 13 0 21,42 10,39 10,39 10,39 10,39 11,15 21,42 21,42 2,142 1,039 1,039 1,039 1,039 1,115 2,142 2,142
"276" 4633 1,75946652889252 1,42333567142487 1,44689750671387 1,54721796512604 1,54326236248016 1,5142103433609 1,51891183853149 2,5593090057373 0 0 0 0 0 0 0 1 12 0 11,67 11,67 11,67 1,47 11,67 20,21 20,21 11,15 1,167 1,167 1,167 0,147 1,167 2,021 2,021 1,115
"277" 4676 0,636215031147003 0,862021088600159 1,06415975093842 1,35071659088135 1,49226701259613 1,53485000133514 1,73252248764038 1,87729358673096 0 0 0 0 0 0 0 0 10 0 10,39 11,15 11,15 11,15 21,42 21,42 21,42 21,42 1,039 1,115 1,115 1,115 2,142 2,142 2,142 2,142
"278" 4701 1,59567201137543 1,79305064678192 1,81566655635834 2,11691975593567 2,38948678970337 2,489422082901 2,50618076324463 2,60074615478516 0 0 0 0 0 0 0 0 12 0 1,47 21,42 9,2 9,2 9,2 1,47 20,21 20,21 0,147 2,142 0,92 0,92 0,92 0,147 2,021 2,021
"279" 4716 0,94170343875885 1,24319350719452 1,38034844398499 1,14093744754791 1,47490704059601 1,47827970981598 1,59636247158051 1,70692825317383 0 1 1 1 1 1 1 1 12 0 9,15 5,34 11,15 21,42 21,42 21,42 21,42 21,42 0,915 0,534 1,115 2,142 2,142 2,142 2,142 2,142
"280" 4720 2,08985352516174 2,17998266220093 2,34974908828735 2,17169713973999 2,28138279914856 2,2077944278717 2,25671982765198 2,21775388717651 1 0 1 1 1 1 0 1 12 0 21,42 21,42 21,42 21,42 21,42 10,39 11,15 10,39 2,142 2,142 2,142 2,142 2,142 1,039 1,115 1,039
"281" 4759 1,79040658473969 1,8718022108078 1,32881474494934 1,65775144100189 1,77494585514069 1,85111963748932 1,9000449180603 1,95205068588257 1 1 1 1 1 1 1 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 11,15 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"282" 4791 1,96167826652527 1,65455830097198 1,76421022415161 1,70009231567383 1,78191339969635 1,75231897830963 1,86578285694122 1,76778125762939 1 1 1 1 1 1 1 1 12 0 11,15 11,15 21,42 11,15 21,42 11,15 11,15 21,42 1,115 1,115 2,142 1,115 2,142 1,115 1,115 2,142
"283" 4811 0,732142150402069 0,976242065429688 0,74505603313446 1,05999433994293 1,57801687717438 1,73049676418304 1,72342133522034 1,93461263179779 0 0 0 0 1 0 0 1 12 0 11,15 11,15 11,15 11,15 21,42 11,15 11,15 21,42 1,115 1,115 1,115 1,115 2,142 1,115 1,115 2,142
"284" 4828 0,988561391830444 1,50126373767853 1,80163669586182 1,09741699695587 1,02861988544464 1,33674263954163 1,71149277687073 1,11854076385498 0 0 1 0 0 0 0 0 11 0 10,39 10,39 1,47 20,21 20,21 10,39 10,39 10,39 1,039 1,039 0,147 2,021 2,021 1,039 1,039 1,039
"285" 4857 1,13969814777374 0,750776290893555 0,980669260025024 1,07228398323059 0,704220235347748 0,686767578125 1,54627251625061 1,52460670471191 0 0 0 0 0 0 0 0 14 0 10,39 11,67 1,47 1,47 10,39 5,34 11,67 1,47 1,039 1,167 0,147 0,147 1,039 0,534 1,167 0,147
"286" 4858 1,28632235527039 1,64824962615967 2,29663920402527 2,28502583503723 2,52087569236755 2,51317620277405 2,5931921005249 2,57775664329529 0 1 0 0 0 0 0 0 12 0 1,47 9,2 21,42 21,42 21,42 21,42 21,42 21,42 0,147 0,92 2,142 2,142 2,142 2,142 2,142 2,142
"287" 4859 1,32687759399414 1,06306731700897 0,997356176376343 1,19618713855743 1,26133286952972 1,27348530292511 1,34042906761169 1,34228515625 0 0 0 0 0 0 0 0 12 0 10,39 10,39 10,39 10,39 10,39 10,39 21,42 21,42 1,039 1,039 1,039 1,039 1,039 1,039 2,142 2,142
"288" 4866 1,69588577747345 1,81707727909088 1,92954480648041 1,96778321266174 2,25986170768738 2,43093800544739 2,41087055206299 2,45414257049561 1 1 1 1 1 1 1 1 14 0 9,2 21,42 21,42 9,2 1,47 1,47 11,15 1,47 0,92 2,142 2,142 0,92 0,147 0,147 1,115 0,147
"289" 4881 1,37308025360107 1,5028281211853 1,25556242465973 1,36272764205933 1,67536067962646 1,82002902030945 1,9000449180603 1,89596128463745 0 0 0 0 0 0 0 0 14 0 21,42 20,21 21,42 11,67 1,47 1,47 1,47 1,47 2,142 2,021 2,142 1,167 0,147 0,147 0,147 0,147
"290" 4884 1,57583296298981 1,57021725177765 1,52270996570587 1,54391598701477 1,68093073368073 1,76596176624298 1,74589419364929 1,7609955072403 0 0 0 0 0 1 1 1 12 0 21,42 21,42 21,42 21,42 21,42 21,42 11,15 21,42 2,142 2,142 2,142 2,142 2,142 2,142 1,115 2,142
"291" 4888 1,46694338321686 1,43472099304199 1,39266169071198 1,48174488544464 1,09168243408203 1,44770789146423 1,24099516868591 1,41091120243073 1 1 0 1 1 0 0 0 12 0 11,15 11,15 11,15 5,34 21,42 11,15 21,42 21,42 1,115 1,115 1,115 0,534 2,142 1,115 2,142 2,142
"292" 4901 1,16876649856567 1,22502624988556 1,02752709388733 1,37800872325897 1,7102210521698 1,56223630905151 1,57681787014008 1,53785192966461 1 1 1 1 1 1 1 1 11 0 11,15 11,15 11,15 11,15 21,42 11,15 11,15 11,15 1,115 1,115 1,115 1,115 2,142 1,115 1,115 1,115
"293" 4917 1,199538230896 0,899249255657196 1,01207363605499 1,19353103637695 1,29522812366486 1,43953883647919 0,582387804985046 1,32615578174591 0 0 0 0 0 0 0 0 12 0 10,39 10,39 10,39 10,39 10,39 10,39 10,39 10,39 1,039 1,039 1,039 1,039 1,039 1,039 1,039 1,039
"294" 4926 1,65202176570892 1,59613394737244 1,51663088798523 1,62544870376587 1,49224388599396 1,43275725841522 1,46584045886993 1,86107897758484 1 1 0 1 0 0 0 1 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"295" 4982 0,888383805751801 1,06919836997986 1,38034844398499 1,255406498909 1,394864320755 1,27348530292511 1,10201811790466 1,06078195571899 0 0 0 0 0 0 0 0 9 0 5,34 21,42 21,42 21,42 21,42 21,42 21,42 5,34 0,534 2,142 2,142 2,142 2,142 2,142 2,142 0,534
"296" 5017 1,88637626171112 2,04872560501099 2,3486020565033 2,40053868293762 2,4934766292572 2,51567935943604 2,56793236732483 2,54511451721191 0 0 0 0 0 0 0 0 13 0 5,34 21,42 11,15 11,15 9,2 5,34 21,42 9,2 0,534 2,142 1,115 1,115 0,92 0,534 2,142 0,92
"297" 5033 1,94877481460571 2,20148897171021 2,36684346199036 2,30971837043762 2,11926412582397 2,50190758705139 2,3212583065033 2,45414257049561 0 0 0 0 0 0 0 0 12 0 5,34 21,42 1,47 21,42 11,15 11,15 10,39 5,34 0,534 2,142 0,147 2,142 1,115 1,115 1,039 0,534
"298" 5048 0,5101717710495 1,09611535072327 1,24319112300873 1,3071186542511 1,49250280857086 1,69290482997894 2,02779316902161 2,3449432849884 0 0 0 0 0 0 0 0 11 0 11,67 20,21 20,21 11,67 20,21 20,21 20,21 20,21 1,167 2,021 2,021 1,167 2,021 2,021 2,021 2,021
"299" 5122 0,874741017818451 1,69929420948029 2,04272389411926 1,97053253650665 2,28868222236633 1,98966348171234 1,95473432540894 1,85954165458679 0 0 0 0 0 0 0 0 12 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"300" 5141 2,15451407432556 1,90045893192291 2,01740622520447 1,18442833423615 1,39064252376556 2,29620552062988 2,3212583065033 2,35082745552063 0 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 11,15 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"301" 5147 2,05593991279602 2,12905192375183 2,27813243865967 2,05391407012939 1,8666877746582 2,33486914634705 2,531662940979 2,46685433387756 1 0 1 1 1 1 1 1 12 0 11,15 11,15 11,15 11,15 11,15 11,15 11,15 11,15 1,115 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"302" 5158 1,82369256019592 1,81707727909088 1,580850481987 1,73763024806976 2,07394099235535 1,78479182720184 1,79996144771576 2,17610621452332 0 0 0 0 0 0 0 0 11 0 11,15 21,42 21,42 21,42 21,42 21,42 21,42 21,42 1,115 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"303" 5221 1,37471461296082 1,60943794250488 1,54740250110626 1,59187865257263 1,8003294467926 1,82002902030945 1,79996144771576 2,36233520507812 0 1 1 1 0 0 1 0 14 0 9,15 21,42 5,34 9,2 9,15 5,34 5,34 21,42 0,915 2,142 0,534 0,92 0,915 0,534 0,534 2,142
"304" 5223 1,54116451740265 1,80560493469238 1,97568225860596 1,79193902015686 1,85531663894653 1,2753781080246 1,55758106708527 1,134645819664 0 0 0 0 0 0 0 0 12 0 1,47 11,67 11,67 20,21 20,21 11,67 21,42 1,47 0,147 1,167 1,167 2,021 2,021 1,167 2,142 0,147
"305" 5227 2,69119310379028 0,446287095546722 1,54740250110626 1,72712099552155 1,0730197429657 1,77078104019165 2,03062200546265 1,90759897232056 0 0 0 1 0 0 0 0 12 0 21,42 11,15 5,34 21,42 21,42 21,42 21,42 5,34 2,142 1,115 0,534 2,142 2,142 2,142 2,142 0,534
"306" 5248 1,13784468173981 1,08958172798157 2,030118227005 1,04456198215485 1,1297699213028 1,19563436508179 1,57493507862091 1,90719842910767 0 0 0 1 0 0 0 0 14 0 9,15 9,15 9,15 5,34 11,15 9,15 11,15 11,15 0,915 0,915 0,915 0,534 1,115 0,915 1,115 1,115
"307" 5252 0,411299407482147 1,6835458278656 1,27944493293762 1,59811985492706 1,23299336433411 1,47228813171387 1,21980106830597 1,66918790340424 0 0 0 0 1 0 0 0 10 0 11,15 21,42 21,42 21,42 21,42 21,42 21,42 21,42 1,115 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"308" 5263 1,63032114505768 1,5939337015152 1,65660178661346 1,7860347032547 1,60340905189514 1,67849802970886 1,85125470161438 1,52942597866058 0 0 0 0 0 0 0 0 14 0 5,34 1,47 11,67 20,21 20,21 20,21 20,21 20,21 0,534 0,147 1,167 2,021 2,021 2,021 2,021 2,021
"309" 5274 1,66573023796082 2,90042209625244 1,76431548595428 1,33921778202057 1,53306591510773 1,79721426963806 1,68916857242584 3,3125274181366 0 0 0 0 0 0 0 1 12 0 11,15 5,34 11,67 11,67 21,42 10,39 10,39 11,67 1,115 0,534 1,167 1,167 2,142 1,039 1,039 1,167
"310" 5335 1,44799959659576 1,81707727909088 1,75504183769226 1,45323216915131 1,49242055416107 1,05329477787018 1,50270986557007 1,48378467559814 0 0 0 0 0 0 0 1 12 0 5,34 5,34 5,34 1,47 20,21 20,21 20,21 20,21 0,534 0,534 0,534 0,147 2,021 2,021 2,021 2,021
"311" 5345 1,51620781421661 0,820980548858643 1,25605070590973 1,10985767841339 1,394864320755 1,42064917087555 1,97748684883118 1,9638386964798 0 0 0 0 0 0 0 0 12 0 9,2 1,47 1,47 9,2 1,47 1,47 9,2 1,47 0,92 0,147 0,147 0,92 0,147 0,147 0,92 0,147
"312" 5359 0,244026765227318 1,00091469287872 0,982034385204315 1,06043374538422 1,02489352226257 1,0990709066391 1,2814279794693 1,12192106246948 0 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 21,42 11,15 1,115 1,115 1,115 1,115 1,115 1,115 2,142 1,115
"313" 5368 1,11742663383484 0,753251075744629 1,30058312416077 1,45369184017181 1,50476002693176 1,48565983772278 1,60132384300232 1,50666904449463 0 0 0 0 0 0 0 0 12 0 5,34 21,42 21,42 1,47 20,21 20,21 20,21 20,21 0,534 2,142 2,142 0,147 2,021 2,021 2,021 2,021
"314" 5377 1,52804231643677 1,63225257396698 1,63569509983063 1,72541010379791 1,50929605960846 1,49089324474335 1,56357264518738 1,52460670471191 0 0 0 0 0 0 0 0 12 0 1,47 11,15 11,15 11,15 21,42 21,42 21,42 21,42 0,147 1,115 1,115 1,115 2,142 2,142 2,142 2,142
"315" 5390 1,599236369133 1,32371091842651 1,51703500747681 1,46378576755524 1,55750226974487 1,58313429355621 1,57274925708771 1,60749435424805 0 0 0 0 0 0 0 0 14 0 21,42 21,42 21,42 21,42 21,42 21,42 21,42 21,42 2,142 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"316" 5419 0,651898622512817 0,913516819477081 0,653584659099579 1,19553625583649 1,62608587741852 1,81957125663757 1,93641257286072 2,00827789306641 0 0 0 0 0 0 1 1 11 0 1,47 1,47 1,47 1,47 9,2 9,2 9,2 9,2 0,147 0,147 0,147 0,147 0,92 0,92 0,92 0,92
"317" 5435 1,11949551105499 1,26098084449768 1,19323074817657 1,20387279987335 1,39932429790497 1,29079401493073 1,28070986270905 1,30146312713623 0 0 0 0 0 0 0 0 11 0 11,15 11,15 11,15 11,15 11,15 1,47 11,67 1,47 1,115 1,115 1,115 1,115 1,115 0,147 1,167 0,147
"318" 5437 1,5621429681778 1,46857070922852 1,29746079444885 1,29678463935852 1,45080149173737 1,52214312553406 1,61438095569611 1,83096718788147 0 0 0 0 0 0 0 0 12 0 9,15 9,15 9,15 5,34 1,47 21,42 21,42 20,21 0,915 0,915 0,915 0,534 0,147 2,142 2,142 2,021
"319" 5497 1,33952307701111 1,48683559894562 1,52096927165985 1,4073965549469 1,32492804527283 1,38789558410645 1,62373650074005 1,39047455787659 0 0 0 0 0 0 0 0 12 0 1,47 1,47 1,47 20,21 20,21 20,21 20,21 20,21 0,147 0,147 0,147 2,021 2,021 2,021 2,021 2,021
"320" 5525 1,0936051607132 1,41275238990784 1,23546350002289 1,29940044879913 1,03385090827942 1,32313430309296 1,55014967918396 1,56382739543915 0 0 0 0 0 0 0 0 8 0 5,34 11,15 5,34 5,34 21,42 21,42 21,42 21,42 0,534 1,115 0,534 0,534 2,142 2,142 2,142 2,142
"321" 5529 1,26407670974731 1,33933734893799 1,72526967525482 1,59781348705292 1,69805061817169 1,76596176624298 2,00476455688477 2,03626871109009 0 0 0 0 0 0 0 0 10 0 5,34 5,34 11,15 5,34 5,34 21,42 21,42 21,42 0,534 0,534 1,115 0,534 0,534 2,142 2,142 2,142
"322" 5531 1,64832842350006 1,53532993793488 1,5306088924408 1,83005857467651 2,05770611763 2,23596549034119 2,39357900619507 2,17693185806274 0 0 0 0 0 0 0 0 12 0 11,67 11,67 11,67 11,67 11,67 11,67 11,67 20,21 1,167 1,167 1,167 1,167 1,167 1,167 1,167 2,021
"323" 5579 1,28836941719055 1,51270830631256 1,2659900188446 1,35071659088135 1,47490704059601 1,4827721118927 1,56357264518738 1,62836587429047 0 0 0 0 0 0 0 0 10 0 1,47 21,42 21,42 21,42 21,42 21,42 21,42 21,42 0,147 2,142 2,142 2,142 2,142 2,142 2,142 2,142
"324" 5588 1,41231894493103 1,98413133621216 1,66951966285706 1,13888108730316 1,47429144382477 1,47715282440186 2,68898320198059 1,36843371391296 0 0 0 0 0 0 0 1 9 0 5,34 11,15 11,15 11,15 11,15 11,15 11,15 11,15 0,534 1,115 1,115 1,115 1,115 1,115 1,115 1,115
"325" 5599 1,99804592132568 1,60943794250488 1,69157230854034 1,87549662590027 1,77812337875366 1,87239122390747 1,78261804580688 1,82223904132843 0 0 0 0 0 0 0 0 14 0 1,47 9,2 9,2 9,2 9,2 9,2 20,21 9,2 0,147 0,92 0,92 0,92 0,92 0,92 2,021 0,92
"326" 5650 1,17851078510284 1,42711639404297 1,42697751522064 1,65607535839081 1,87947964668274 1,63291132450104 1,78404593467712 1,58148229122162 0 1 0 1 0 0 0 1 11 0 5,34 5,34 11,15 11,15 5,34 5,34 11,15 21,42 0,534 0,534 1,115 1,115 0,534 0,534 1,115 2,142
"327" 5660 1,84568285942078 1,78547668457031 2,00631403923035 1,94939005374908 2,01701402664185 1,95790553092957 1,98333585262299 2,03097796440125 0 0 0 0 0 0 0 0 12 0 21,42 21,42 11,67 11,67 11,67 11,67 11,67 11,67 2,142 2,142 1,167 1,167 1,167 1,167 1,167 1,167
"328" 5665 1,42976808547974 1,29419791698456 1,58514285087585 1,34188008308411 1,25631928443909 1,18058180809021 1,16534519195557 1,27614533901215 0 0 0 1 1 0 0 1 14 0 11,67 20,21 20,21 20,21 20,21 20,21 20,21 11,15 1,167 2,021 2,021 2,021 2,021 2,021 2,021 1,115
"329" 5666 1,6762307882309 1,50095725059509 1,69050335884094 1,66932058334351 1,68254637718201 1,9105429649353 1,88424491882324 2,1899836063385 0 0 0 0 0 0 0 0 14 0 21,42 9,15 20,21 20,21 11,67 11,67 11,67 11,67 2,142 0,915 2,021 2,021 1,167 1,167 1,167 1,167
"330" 5698 1,71297144889832 1,81010866165161 1,46735978126526 1,74091422557831 1,71331799030304 2,13368654251099 2,07439827919006 2,11239337921143 0 0 1 1 1 1 1 1 12 0 1,47 1,47 1,47 1,47 1,47 1,47 1,47 1,47 0,147 0,147 0,147 0,147 0,147 0,147 0,147 0,147
"331" 5699 1,82971060276031 1,93486034870148 1,86325550079346 1,56005859375 1,92867946624756 1,9813232421875 2,05865740776062 2,14876103401184 0 0 0 0 0 0 0 0 13 0 1,47 11,15 11,67 1,47 11,67 20,21 1,47 1,47 0,147 1,115 1,167 0,147 1,167 2,021 0,147 0,147
"332" 5731 1,20492565631866 1,01856958866119 1,31459701061249 1,47051787376404 1,44547820091248 1,70880341529846 2,38188290596008 1,58914518356323 1 0 0 0 0 0 0 1 11 0 11,15 21,42 5,34 1,47 1,47 1,47 1,47 5,34 1,115 2,142 0,534 0,147 0,147 0,147 0,147 0,534
"333" 5750 1,04896533489227 1,27818763256073 1,66393637657166 1,63711750507355 1,84482717514038 1,92011249065399 2,3212583065033 2,07465291023254 1 1 0 1 1 0 0 0 11 0 11,15 1,47 1,47 1,47 20,21 20,21 1,47 20,21 1,115 0,147 0,147 0,147 2,021 2,021 0,147 2,021
"334" 5755 1,30281758308411 1,3862943649292 1,13421535491943 1,84319317340851 1,95448005199432 1,92011249065399 1,92357540130615 1,90759897232056 1 0 0 0 0 0 1 0 10 0 10,39 10,39 5,34 21,42 21,42 21,42 21,42 21,42 1,039 1,039 0,534 2,142 2,142 2,142 2,142 2,142
"335" 5772 -0,887685477733612 1,23214364051819 1,34957683086395 1,62467563152313 1,62971580028534 2,34538269042969 0,991941452026367 1,56854438781738 0 0 0 0 0 0 0 0 9 0 11,15 5,34 11,15 11,15 5,34 11,15 11,15 11,15 1,115 0,534 1,115 1,115 0,534 1,115 1,115 1,115
"336" 5816 1,26872837543488 1,58823573589325 1,36368143558502 1,45723354816437 1,37959682941437 1,08099555969238 1,37964987754822 1,45561385154724 0 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 1,47 11,15 21,42 21,42 1,115 1,115 1,115 1,115 0,147 1,115 2,142 2,142
"337" 5823 1,12954580783844 0,964081406593323 1,25817120075226 1,15004599094391 1,47490704059601 1,51464736461639 1,28070986270905 1,21342206001282 0 0 1 0 0 0 0 0 11 0 5,34 11,15 21,42 11,15 11,15 11,15 11,15 11,15 0,534 1,115 2,142 1,115 1,115 1,115 1,115 1,115
"338" 5851 -1,1138219833374 1,50159275531769 1,17583894729614 1,49169099330902 1,86486792564392 1,7645890712738 1,81351435184479 1,95205068588257 0 0 0 0 0 0 0 0 13 0 5,34 5,34 21,42 21,42 21,42 21,42 20,21 5,34 0,534 0,534 2,142 2,142 2,142 2,142 2,021 0,534
"339" 5857 0,43465194106102 1,77032423019409 1,81310570240021 1,84319317340851 1,85439658164978 1,82002902030945 1,63865613937378 1,88158690929413 0 0 0 0 0 0 0 0 12 0 11,15 11,15 11,15 11,15 11,15 11,15 21,42 11,15 1,115 1,115 1,115 1,115 1,115 1,115 2,142 1,115
"340" 5859 1,22240400314331 2,32200312614441 1,87003362178802 1,12441563606262 1,36398506164551 1,81160306930542 1,84359180927277 1,78198337554932 0 0 0 0 0 0 0 0 15 0 9,2 9,2 9,2 11,67 11,67 20,21 20,21 20,21 0,92 0,92 0,92 1,167 1,167 2,021 2,021 2,021
"341" 6016 1,85679244995117 1,82461130619049 1,88706970214844 1,92835092544556 2,0880115032196 2,05364394187927 2,11361908912659 2,14876103401184 0 0 0 0 0 0 0 0 12 0 11,15 1,47 5,34 5,34 5,34 5,34 5,34 1,47 1,115 0,147 0,534 0,534 0,534 0,534 0,534 0,147
"342" 6020 0,676384031772614 0,540780901908875 0,195009708404541 0,382631361484528 1,10425734519958 1,06637418270111 1,20244336128235 1,0461905002594 0 0 0 0 0 0 0 0 10 1 11,15 5,34 11,15 11,67 11,15 11,15 11,15 1,47 1,115 0,534 1,115 1,167 1,115 1,115 1,115 0,147
"343" 6025 0,774270474910736 0,289350122213364 0,906488955020905 0,339115738868713 1,21254277229309 1,50241482257843 1,27709317207336 -0,191008716821671 0 0 0 1 1 1 0 1 10 1 10,39 10,39 10,39 10,39 10,39 10,39 11,15 11,15 1,039 1,039 1,039 1,039 1,039 1,039 1,115 1,115
"344" 6056 1,0913245677948 0,920204639434814 1,06189465522766 1,21458446979523 1,35712397098541 0,420655131340027 1,26839590072632 1,38050532341003 0 0 0 0 0 0 0 0 12 1 1,47 1,47 20,21 1,47 20,21 11,67 1,47 1,47 0,147 0,147 2,021 0,147 2,021 1,167 0,147 0,147
"345" 6094 1,76134943962097 1,91238749027252 1,45923435688019 1,31813669204712 1,30677890777588 1,68473637104034 1,75756084918976 1,53437888622284 1 0 0 0 0 1 0 0 13 1 20,21 20,21 10,39 20,21 20,21 10,39 20,21 20,21 2,021 2,021 1,039 2,021 2,021 1,039 2,021 2,021
"346" 6186 1,19087040424347 1,74893951416016 1,89447128772736 1,72541010379791 1,64480602741241 1,75164175033569 1,77329313755035 1,99461030960083 0 0 0 0 0 0 0 0 12 1 11,15 21,42 10,39 21,42 21,42 9,2 21,42 9,2 1,115 2,142 1,039 2,142 2,142 0,92 2,142 0,92
"347" 6395 1,32873117923737 1,59533333778381 1,7625138759613 1,85213994979858 1,92057859897614 1,96663248538971 1,99101662635803 1,97355687618256 0 0 0 0 0 0 0 0 9 1 9,15 11,15 21,42 5,34 21,42 11,15 11,15 11,15 0,915 1,115 2,142 0,534 2,142 1,115 1,115 1,115
"348" 6430 1,25875759124756 1,41804301738739 1,17967772483826 1,72081363201141 1,45021438598633 1,44053936004639 1,4204717874527 1,70692825317383 0 1 1 1 1 1 1 1 11 1 11,15 11,15 11,15 11,15 10,39 5,34 11,15 11,15 1,115 1,115 1,115 1,115 1,039 0,534 1,115 1,115
"349" 6446 1,63032114505768 1,64197373390198 1,64968132972717 1,7128312587738 1,95448005199432 1,96663248538971 2,1697084903717 2,07465291023254 1 1 1 1 0 1 0 1 11 0 21,42 21,42 9,2 9,2 9,2 9,2 9,2 9,2 2,142 2,142 0,92 0,92 0,92 0,92 0,92 0,92
"350" 6463 1,2287095785141 1,54274654388428 0,820060968399048 0,652773261070251 0,915291249752045 1,27843177318573 1,25920367240906 1,58643400669098 0 0 0 0 0 0 0 0 5 0 21,42 5,34 5,34 21,42 21,42 21,42 21,42 21,42 2,142 0,534 0,534 2,142 2,142 2,142 2,142 2,142
"351" 6558 2,19094967842102 2,02001810073853 1,86407208442688 1,89726030826569 2,00100016593933 2,09446573257446 2,15135931968689 2,14876103401184 1 0 0 0 0 0 0 0 15 0 20,21 11,67 11,67 1,47 1,47 9,2 9,2 20,21 2,021 1,167 1,167 0,147 0,147 0,92 0,92 2,021
